,overall_ans,overall_severity,X
7741,0,0.0,Q: Are you a heavy or light sleeper?<br>A: Definitely a light sleeper. I wake up at the smallest thing  and its crap because I have problems sleeping anyway  so it results in very littttttle sleep :(
7742,0,0.0,Q: Are you a morning person?<br>A: Not really. Again  because of my insomnia  when I get up  im usually pretty tired  but I tend to snap out of it as time goes on. It's actually annoying  it might be 7 at night  and Im really tired  but by the time it reaches 11 or something  I AM A HYPER LITTLE THING. Rather irritating considering thats normal peoples bedtime-ish...
7743,0,0.0,Q: Are you a procrastinator?<br>A: Pretty much yeah lol. With some things  no  but if its shit stuff  YESSSSS! I get distracted easily :P
7744,0,0.0,Q: are you a righty or a lefty..which hand do you write with?<br>A: Im a righty :) Although  I do sometimes eat with my knife and fork the wrong way around. Im not ambidextrous  but I do do somethings with both :) Thank the drums for that I suppose lol
7745,0,0.0,Q: Are you a risk taker? If yes  what kind of risks had you taken? If not  why not?<br>A: Umm  I would say so yes. I mean  with odd things (eg  shall I try jumping from here to there  but there is a steep drop that I would probably fall down in the middle  then no) but I still like to take some risks with things  otherwise whats the point? Everything would be boring :( Just the usual kind of stuff  I guess its called trying your luck? lol
7746,0,0.0,Q: are you a squeamish person? (like around blood and guts and stuff)?<br>A: Im not to an extent. I have never seen anything really squeamish in real life  so I only have to base it on TV things. I can watch most things  but there are odd (about 3 times in my life) where I have actually had to look away. A scene from Pathology being one :S Saw 3 being another and The Descent 2 being the last :)
7747,0,0.0,Q: Are you a task oriented person or a people oriented person?<br>A: I don't think I really understand that question o_O
7748,0,0.0,Q: are you a vegetarian? :-<br>A: Im not no  but I could quite easily give up meat. I do agree with vegetarianism but because I still live with my family  its difficult to live like it :(
7749,0,0.0,Q: are you at all double-jointed? at all flexible?<br>A: Not really no lol. Are you?
7750,0,0.0,Q: Are you at all sarcastic?<br>A: I am VERY sarcastic! I suppose it depends on who I am talking to  because it bounces off more with different people. But generally  yeah DEFINITELY! Are you? :)
7751,0,0.0,Q: Are you back from work ?<br>A: I am indeed :) As of about 10/15 mins ago  but Twitter is over capacity and I can't tweet :( Managed to get out a bit early >>> *does happy dance* :D
7752,0,0.0,Q: Are you close to your family?<br>A: Im close to certain members of my family yes. I don't really get on too well with my dad or sister  and I do have a pretty small family  so at least that enables us to be a little closer :)
7753,0,0.0,Q: Are you disappointed that I didn&#039;t share my Maltesers chocolate with you?<br>A: Actually  I was eating a bag while I was tweeting earlier  and I feel a tad sick. So im rather pleased you didn't share :P
7754,0,0.0,Q: are you from tennesee because you the only TEN I SEE<br>A: Im 10 people?! LOL!  RUDDDDDDDEEEEE MUCH!!!! :P
7755,0,0.0,Q: are you getting bored with me &amp; who ever else is on here Kel?<br>A: Maybeeeee a little ;);)
7756,0,0.0,Q: Are you gonna join the facebook group &#039;Shed&#039; ?<br>A: Whats 'Shed'?
7757,0,0.0,Q: Are you good at making new friends?<br>A: I think im pretty good at making friends  yeah definitely  but I'm not great at making those really close friends you know? I can make friends  that i pass time with  but I wouldn't consider them life changing or that special to me.
7758,0,0.0,Q: Are you good at making people smile?... other than me of course ;-)<br>A: I try to :) I don't know if I am  but the approach I usually take (in person) is the stupid one lol. I can be really really stupid if  want to be  not like slapstick  I just make stupid comments that generally make people laugh. So  I hope so :) I think you're going to have to ask them  but it is my intention. Unless im pissed off with them  then they don't deserve to be smiling at me lol.
7759,0,0.0,Q: are you good with directions?<br>A: With taking or following? Im not great with either  but im not the worst :) I usually end up lost wherever I go  so im pretty much used to getting lost around Bristol and sorting out my semi-crisis  lol.
7760,0,0.0,Q: Are you gunna bang  are you gunna bang doe?!<br>A: Whats up with that?
7761,0,0.0,Q: ARE YOU GUNNA BANG DOE?!<br>A: No comment.
7762,0,0.0,Q: Are you more like your mom or your dad?<br>A: Probably my mum. She is more sensitive  and I think Im a pretty sensitive person. Im like my dad too though  in the sense he gets his mind on something  and likes to stick to it :)
7763,0,0.0,Q: are you more of a baker or a cook?<br>A: Errrm  isn't that the same thing? Well  I would say a cook  because I like to experiment a little :) I do like to bake deserts though...hmmm....
7764,0,0.0,Q: are you more of a dessert or &#039;real food&#039; person?? like &#039;real food&#039; being dinner food or whatever..<br>A: Hmmmm  well it completely depends on how hungry I am.  If im hungry  real food  but I must admit I have a thing for sweet things XD CHEESECAKE!!!!! <333333 My love :D lol I think I prefer sweet things to savory yeah  but only at a push ;)
7765,0,0.0,Q: Are you old enough to vote in your country? What is the voting age? Did you vote at the last election? Who are you going to vote for at the next election?<br>A: I have never really been that political. I voted for the labour party in the local election last year  and im pretty sure they won  but again  I don't really keep up on politics :P
7766,0,0.0,N/a
7767,0,0.0,Q: Are you ready for the most questions in a row ever? :-P Well maybe not ever  but there&#039;s going to be a lot...<br>A: IM READY!!!! *takes off gloves  and adjusts seat*
7768,0,0.0,Q: Are you the kind of friend that you would want to have as a friend?<br>A: I would like to think so yeah :) I would consider myself kind  helpful and caring  which are qualities that I look for in other people if I were making friends :)
7769,0,0.0,Q: are you the type of person who would be the one to make the &#039;first move&#039;? relationship-wise/crush-wise..?<br>A: It depends really.  If I wasn't sure how the other person felt  then I would probably leave it until I know that they felt about me like that. If I knew they did  then I could potentially yes  it all depends on the moment and things :)
7770,0,0.0,Q: Are you ticklish? are you VERY ticklish  or just kind of  or not at all? if so where are you most ticklish? are you ticklish in other areas? :-) haha<br>A: Hmmm  I am pretty ticklish yes :P Down the sides of my stomach I am VERY VERY VERY ticklish! Any soft movements there and I squirm  haha! Im quite ticklish on my feet too  and underarms  but thats probably normal :) Are you at all?
7771,0,0.0,Q: Are you watching Pretty woman ?<br>A: No. My name is Earl :) well  not really watching  but its on in the background. My TV never leaves E4. No specific reason really ;) I can never be assed to change the channel :P
7772,0,0.0,Q: Are you your own grandpa?<br>A: Last time I checked  I was ALL female :)
7773,0,0.0,Q: Aren&#039;t you a funny one.<br>A: You only just noticed? ;)
7774,0,0.0,Q: Ask you anything  I&#039;ve been asking and had no reply! Do you know how that makes me feel? :&#039;-(<br>A: Sorryyyyyyy! I got dragged to watch a film :S 'Step Brothers' actually  pretty funny :) I shall answer them all now :D  <33333
7775,0,0.0,Q: At the same time a block of iron and an equally heavy iron sphere are released from the top of a slope. Assume that the friction between the slope has a negligible effect on the velocity of the block and the sphere. Which of the two will be down first? ;)<br>A: the sphere?
7776,0,0.0,Q: at the wedding  who would wear the tux and who would wear the dress? Or would you both wear a dress (or a tux)?<br>A: HAHA! Well  Im not a lover of the Over the top dresses  so I would want to wear a dress  but a kind of plain-ish one  and my fiance could wear whatever they wanted to wear. As long as they were happy  I would be happy :)
7777,0,0.0,Q: At what point are we good enough? When are we self-improved enough to accept ourselves?<br>A: We are always good enough. To strive for something that may or may not happen  it means you are pretty likely to be disappointed by the results. All in all  don't try to change  you would never be disappointed  and would even be happier with something that you MAY have always wanted. Who knows :)
7778,0,0.0,Q: attempt to define normal?<br>A: I don't think they is really such thing as normal. But if I was to attempt to define it  then &quot;Normal could be defined as something that is socially acceptable  and would be considered 'the norm'. Its something that the majority of people live by. Anything different would be considered &quot;unusual&quot; therefore  not normal&quot;...
7779,0,0.0,Q: avoid  snog  or marry... anyone :-)<br>A: Hmmm  Snog Kathryn Prescott  Marry You (:P) and Avoid My sister :P
7780,0,0.0,Q: Aww. Sorry to hear. :(<br>A: Nah its okay. No problem :) Its why I don't sleep around like some of my friends do. I don't believe in it :)
7781,0,0.0,Q: AWWW KELLY :&#039;( YOU&#039;RE GONG TO MAKE ME CRY!! <3 LOVE YOU.<br>A: Love you toooooo! The love is back!!!! <3333333 XD
7782,0,0.0,Q: bad breath or body odor?<br>A: body odour. Bad breath  really puts me off lol
7783,0,0.0,Q: BAHAHAHAHA smut ftw. Keffy is some HOT SHIT.<br>A: Smut ftw indeedo!!! :P
7784,0,0.0,Q: Barbie or Sindi? :-O<br>A: Is Action Man an option? I never had a barbie  I was the Action Man girl :D lol
7785,0,0.0,Q: Because she is 100% straight  and i know for a fact  because all she ever talks about is boys etc... |-)!  i&#039;ve liked her since last year :(!<br>A: Ohhh I see :( The straight issue. Yeah  we have all been there  it happens to the best of us. With straight people  its not healthy to get hung up on them  so I can see why you want to get it out of your system. Talking through it can help  plus concentrating your feelings on something else can help :) Aka  keeping distracted lol. Literally  try not to think of her like that too. You know? Although its not as hard as that to say I know :(
7786,0,0.0,Q: believe it or not... i had a dream about you last night...<br>A: Haha! Seriously? What happened???? :P
7787,0,0.0,Q: best day of your life so far? (:<br>A: Probably going to say Skins Filming. Only because it was cool  and I made it that much cooler ;) lol
7788,0,0.0,Q: best kind of movie to watch on at date? any specific movie that you&#039;d watch?<br>A: I shall make this my last one before bed :) Its gone 4:15  but its you  so I can't turn you away :P I would say a horror movie  because it enables you to snuggle and get a little closer. BUT nothing that would make me feel sick or anything  like the Saw movies (seen any of them?). Perhaps a psychological horror  something that I would want my partner to stay with me afterwards  to protect me ;) haha. How about you then? :D
7789,0,0.0,Q: best meat?<br>A: Chicken :)
7790,0,0.0,Q: Best thing that you&#039;ve drew?<br>A: Ummmmm  hard to say. Because there are so many different types of illustration. Probably some work that I did in My Foundation year at Graphics :)
7791,0,0.0,Q: BEYONCE FTW SHE P&#039;OWNS !!!! BEAUT  LIKE THE BEST SINGER EVER &amp;&amp; JUST BARE AMAZING!! :D<br>A: HELL YESSS! I mean  Im not a huge Beyonce fan (personally) Im not really a fan of her music  but she has to be one of the most talented performers out there :)
7792,0,0.0,Q: Big or small?<br>A: Small :)
7793,0,0.0,Q: birds or mammals?<br>A: mammals :) They are more reachable. I couldn't live without my cats anymore  and as they are mammals  then mammals :)
7794,0,0.0,Q: bit.. so we got back to yours  and my ankle was really swollen  so i was laying in your bed  looking around your room (for the first time) while you went to get a bag of ice for my ankle.. haha :-P so when you got back we chatted some more and my ankle..<br>A: Oh  my room is boring! lol! My bed is really comfy though  right? :)
7795,0,0.0,Q: Black or White iPhone ( boring question I know but my brother can&#039;t decide and I&#039;m not much help to him!)<br>A: hmmm  well everyone has the black one  but the white one could get really dirty and scratched and be really obvious...hmmm. I would say  the white one :) If it gets dirty  buy a new case :)
7796,0,0.0,Q: black or white? or both  together?<br>A: Well I don't think anyone is black or white. Everything is kind of mixed  we are all grey in one way or another :)
7797,0,0.0,Q: Black or White?<br>A: Depends on what :) I prefer white toast to burnt  I prefer black clothing to white clothes  and race wise  doesn't matter :)
7798,0,0.0,Q: Bold or trimmed?<br>A: WTF!!!! HAHAHAHAHA! Cracking me up. Get it? Get the pun there? ;)
7799,0,0.0,Q: Books or Films?<br>A: Films
7800,0,0.0,Q: Bored  anything you can suggest?<br>A: &quot;7 hours ago&quot; I really hope you aren't still bored  therefore my help is not needed :)
7801,0,0.0,Q: bored out of my mind... :-(<br>A: Im good to cure that boredom now :)
7802,0,0.0,Q: bread or toast<br>A: TOASTTTT!!! But it has to be buttered STRAIGHT away  so that it melts in all nicely :)
7803,0,0.0,Q: Bright room or dark room?<br>A: Dark room  DEFINITELY! Bright light? Just shows up things that don't need to be there. Plus  with a dark light  makes you anticipate more :) ANTICIPATION IS THE KEY :D
7804,0,0.0,Q: bristol or brighton? :D<br>A: I have never been to Brighton for a long period of time. For now  Bristol :)
7805,0,0.0,Q: Brooke Davis; GREATEST PERSON IN THE WORLD EVER! agree?<br>A: No.
7806,0,0.0,Q: Brunettes or blondes? ;)<br>A: I don't really have a preference. But if I had to choose  blondes :)
7807,0,0.0,Q: Buffy The Vampire Slayer or Angel?<br>A: BUFFY! I liked both  but I loved the characters in Buffy more :D
7808,0,0.0,Q: bunnies or hippos?<br>A: bunnies :) They are fluffy and cuddly and everyone loves fluff and cuddles ;)
7809,0,0.0,Q: buried or cremated?<br>A: omg  what is it with you and these questions :P Haha  I would say cremated? So my loved one can still keep me I suppose  but being burnt  even if you are dead  its still pretty scary :S I don't have a clue!
7810,0,1.6666666666666667,Q: BUT ARE YOU GUNNA BANG?!
7811,0,0.0,Q: But I&#039;m warm in bed  and I didn&#039;t get much sleep last night.<br>A: I didn't either. Then stay in bed :) Do you need to be up for something? If not  stayyyyyyy in bed :)
7812,0,0.0,Q: but some people only like coffee.<br>A: ...and some people like both.
7813,0,0.0,Q: Can blind people see their dreams?<br>A: Well of course :D They are blind because their eyes don't work properly yeah? Wellll  dreams are behind the eye. So they don't even need their eyes :P
7814,0,0.0,Q: Can I ask you a question?<br>A: That was a question  but I will allow another  seeing as this is a question blog ;)
7815,0,0.0,Q: Can i get you a muffin?<br>A: Considering the next questions in line were  &quot;Would you like me to assign someone to butter your muffin?&quot; and &quot;Is your muffin buttered?&quot;. I may decline. But thank yourself for the offer...
7816,0,0.0,Q: Can I have your car?<br>A: Welllllllllll  no.
7817,0,0.0,Q: Can I nibble on your muffin?<br>A: Like this for example...
7818,0,0.0,Q: Can i stay round yours when you live in brighton?<br>A: Why not? :) Depending on where im off to of course :P
7819,0,0.0,Q: Can I visit?<br>A: Go for it!!! Im going to rent a place  or my parents are gonna buy something  then we will sell it after. The school is right in the centre  so thats where im staying! WAHOOO!!
7820,0,0.0,Q: can insanity bring on more creativity?<br>A: It can spark creativity  but it depends whether you are stable enough to project it in the right ways. All in all  stay sane  stay projective :)
7821,0,0.0,Q: Can me and Louise crash at yours when you live in Brighton baby ;) ?<br>A: If you want to. I don't even have a flat yet  so at the moment  we are all crashing on the wonderful location of outside floor tiles :)
7822,0,0.0,Q: can u pick your best episode of skins ever ?<br>A: Hmmmmm....Im not sure. I have scenes from episodes that I love  but Episode 2 of Season 4 is pretty up there. Even if it is very angsty :S
7823,0,0.0,Q: Can you add me on msn bulletproofcupid4@hotmail.co.uk<br>A: Ohhhhh yeah! I was totally going to add you! LOL! The Messenger service I use on my mac doesnt allow me to add people (for some odd reason) I need to add you on my PC  then transfer back to my mac. When im on there  I shall add you :)
7824,0,0.0,Q: Can you draw Megan Fox for me  then send it to me  because you&#039;re pretty awesome at drawing :-) ?<br>A: HAHAHA! Well  first of all. Thanks :) I will see what I can do ;)
7825,0,0.0,Q: Can you get cornered in a round room?<br>A: Its trickery of the question...
7826,0,0.0,Q: Can you guess who &quot;me&quot;? Hints: i follow you on twitter  im friends with you on facebook  umm and i love tv..too much of it in fact ;-)<br>A: &quot;You follow me on Twitter and you are friends with me on Facebook&quot;? Thats like  LOADS of people lol! Ummm  Louise? :/
7827,0,0.0,Q: Can you handle the truth?<br>A: I don't know if I can handle truthful things sometimes  but I would rather know it :)
7828,0,0.0,Q: Can you play any musical instruments?<br>A: Yeah  I can actually. I have been playing the piano and drums FAR too long! About 10 years for drums and 14ish for piano :)
7829,0,0.0,Q: Can you play the drums?<br>A: Indeed I can! been playing for over a decade now XD
7830,0,0.0,Q: can you roll fags? I CAN! im really good with my finger ;)<br>A: I can't really no  don't smoke. Don't need to :)  Im sure your fingers must come in handy then :P lol
7831,0,0.0,Q: can you speak another language?/did you ever study another language? (if so can you still speak it?) and what language  if any?<br>A: I used to study French and German at school  but I didn't like them so I didn't pay too much attention lol. Hence why I didn't continue them at later stages in my school life  I chose Art  Music  IT and Graphics instead :D Still methods of communications right? :D
7832,0,0.0,Q: candle-light or lights (electric) on dim?<br>A: Candles :) Candles look AMAZINGGGG! Especially if its dark out  and thats the only form of light <33333333
7833,0,0.0,Q: candy cane or lollipop?<br>A: Lollipop :) Especially seeing as we don't have Candy Canes here...I don't think anyway :/
7834,0,0.0,Q: Cannae ask you a question?<br>A: Go for it :)
7835,0,0.0,Q: car or horse?<br>A: Carrrrrr! Especially my Car! :D Its really beautiful with the top down on a hot summers day! <333333 Much more than a horse could give you :) Plus  it gets you places  which today  is rather useful :)
7836,0,0.0,Q: care to do anything else to me?.... specify... ;-) haha<br>A: Oh we already covered this  not over formspring ;)
7837,0,0.0,Q: carpet or wood?<br>A: I take it you mean flooring? Wood :)
7838,0,0.0,Q: cheese or cheddar ?<br>A: Cheddar. The longer the word  the better :)
7839,0,0.0,Q: chocolate or vanilla?<br>A: CHOCOLATE! But Vanilla ice cream :)
7840,0,0.0,Q: chocolate&amp;almonds(making it slightly crunchy)ORRRR chocolate&amp;chocolate??? cookie-wise ;-) ;-)<br>A: Hmmm  Im going to say  whatever you wanted to put into it :) They are your creation  and anything you make me will be DELICIOUS! <3333 Thank you by the way. I feel I should bake some in return  but its going to be nothing in comparisment  and I would probably embarrass myself :P
7841,0,0.0,Q: clubs or bars? i enjoy reusing your questions ;-) haha<br>A: Clubs :) Especially if you are out to let loose a little. I don't have much confidence so when I have been drinking (not loads) just enough to increase my confidence a bit :) Bars  I find a bit....slow? lol Also  going to a club with a partner (not that I have recently  or ever properly :S) but its a nice feeling :) More so than a bar I think :)
7842,0,0.0,Q: cn u post a lnk to ur LJ fanfic?????<br>A: I can... http://kellyblake1.livejournal.com/1641.html There are about 20+ chapters  so continue through my journal to read if you wish :)
7843,0,0.0,Q: cold or hot vacation (with a lover)?? ;-)<br>A: haha! With a lover  ummmm. Completely depends on where we were going  I mean  somewhere known for activities in a cold climate  then cold. I mean  how long can you actually spend on a beach or sunbathing? Its boriiiiiiiiing lol.
7844,0,0.0,Q: cold or hot vacation??<br>A: If it was a random holiday  probably hot :)
7845,0,0.0,Q: color or black and white? ... i bet you pick color...:-p haha<br>A: You guessed right! :) Blue to be exact. Favourite colour <333333
7846,0,0.0,Q: Come to the shed ?<br>A: I probably will sometime XD
7847,0,0.0,Q: comedy or romance?<br>A: Romance  but then it reminds me about me being single. Comedy :) lol
7848,0,0.0,Q: couch or bed?<br>A: Bed <33333 Couch isn't the most comfiest of places  and a bed just fits all needs ;)
7849,0,0.0,Q: crying or yelling?<br>A: Yelling. Because usually crying is painful  yelling can kind of be a denial thing  which isn't so painful :)
7850,0,0.0,Q: Current friend that you have known the longest?<br>A: Laura Williams :) Year 7 at school :D
7851,0,0.0,Q: dark or light nail polish?<br>A: Dark  even though its the hardest to keep on top of  I think dark nails can look gorgeousssss :D
7852,0,0.0,Q: describe yo perfecto woman.<br>A: Can I do a Skins relation? lol Emily :) She is  to me  the PERFECT girlfriend! Yeah  she can sometimes be a little much or suffocating  but its only because she cares about the girl that she loves. As for looks  I don't really date someone based on their looks. Its about personality for me. Obviously I need that initial attraction  but I don't have a 'type' as such to fall for :)
7853,0,0.0,Q: describe your best kiss?<br>A: Best kiss? You mean as in my kissing style?  Well I prefer kind of sensual kisses? As in (I can't believe I am describing my kissing style LOL) slower and meaningful ones? Obviously to keep a relationship alive then it needs to be varied but Im not a big fan of kisses where the other person sticks their tongue down your throat :S Especially if its really forceful and you aren't in 'that' kind of mood. You know what I mean? :S How about you anyway? :P This was an awkward question  im returning it :P
7854,0,0.0,Q: Describe your fighting style: drunken master or angry monkey?<br>A: Druken Master ;) I am a pro at my fights ;) HAHA
7855,0,0.0,Q: describe your first kiss?<br>A: Drunk :'( Well  girl or guy?  Girl wasn't really much  and the guy  drunk :P lol!
7856,0,0.0,Q: describe... your best &#039;sexy&#039;/come to bed face? (haha this is not me being pervy.. well for the most part anyway :-p.. i&#039;ve been watching skins interviews..) ;-)<br>A: HAHAHAHA! Well you would have to just wait and see ;) HAHA I can't believe I just wrote that! I don't know really  I mean I have never really made it  so I suppose  a pout and a wink with a nice snarl ;) haha. Joking again :P Ummm  I dunno really. It would vary from time to time :) How about yours?
7857,0,0.0,Q: describe... your favorite necklace? (p.s.> i could think of sooo many dirty things to put after the describe part... but i wont) ;-) haha<br>A: HAHA! Go for it if you really want to ;) lol I don't mind answering :P My favourite necklace? Ummm  I don't know if I really have one if im honest. Im one of those people who would like to own a lot of something (eg jewellery) than have one really expensive item. I do have one necklace that I REALLY love! Its from Urban Outfitters  and its a little gold envelope  that has a letter inside saying &quot;Cest La Vie&quot; meaning &quot;This is life&quot; or &quot;That's life&quot; in French :)
7858,0,0.0,Q: describe... your first intimate experience (:-P haha sorry  i guess i lied before) ;-) <333<br>A: HAHAHAHAAHAHAHAHAHAHA!!!!! No comment... :P
7859,0,0.0,Q: describe... your garden?<br>A: Hmmm  my Garden. Well it has 2 sections to it.  It starts off with a pond and a patio area  then the first section is long and narrow (ish) and goes all the way to a square shapped holey trellace thing. Its all covered in grass  but then around the edges are flower beds and trees. If you go to the end of the garden and turn left  there is more kind of around the corner  behind our garage. Then it goes onto a raised patio platform thing with a swing chair thing and it goes a little more along the back (length ways). That doesn't make ANY SENSE! Here :) lol http://www.facebook.com/photo.php?pid=11088742&amp;id=750810466 It goes on a bit longer  and goes around the corner a little at the top and bottom. Its an odd shape  so its hard to explain :P
7860,0,0.0,Q: describe... your house???<br>A: My house? Well  my family own 5  but I assume the one that I live in now? Its a detached bungalow with a loft conversion. Its rather cool actually  in the front left and right corners  we have turrets (in my bedroom and the dining room) which make it look slightly like a castle :D My drum kit is in one of the turrets  and I think it fits nicely :)  Then we have a wooden balcony thing overlooking the garden. The Garden is made up of 2 sections really. Its a long stretch of land thing  then at the end  you turn left and it goes back and along slightly  hard to explain really lol.
7861,0,0.0,Q: describe... your morning routine???<br>A: Get up  make a drink. Drink the drink  sort out something to wear  get dressed then wash. Eat some toast  tidy my room and do my make up then hair. Thats about it for the morning :)
7862,0,0.0,Q: describe... your voice???<br>A: My voice??? Ummm... I have been told my quite a few people  that I have quite a nice voice. I speak quite clearly  and I don't think I really have a regional accent  obviously an English accent  but I don't sound Bristolian or anything (at least I don't think I do). I suppose Im softly spoken  and its been said that I have a slightly lower pitched voice? I dunno lol...
7863,0,0.0,Q: did you also know i sneeze when i eat/chew anything minty?<br>A: My mum does too. Just cant handle your peppermint...
7864,0,0.0,Q: Did you get enough sleep last night? ;-) haha<br>A: I don't think so  but hey hey  I can handle it :P I should probably go to sleep now actually :(
7865,0,0.0,Q: did you know car airbags kill 1 person for every 22 lives that they save? :-(<br>A: REALLY???!??!?!??!?!!? OMG! Thats...bad :/ Still worth having them though  you think? I think that your seat should have them too  and push you up out of the roof. How cooooool would that look?! Car crash (not cool) and you pop out the top! LOL! *tries to stop oneself from laughing at the image* O_O
7866,0,0.0,Q: Did you know Ice cream makes me cough?<br>A: Probably because you microwave it too long. Make it 10 seconds less  and your throat muscles will be fine :)
7867,0,0.0,Q: did you know that ellie goulding is no longer going to be supporting passion pit in bristol?<br>A: What?! No way!! Im glad I didn't get tickets then. How come she pulled out? :(
7868,0,0.0,Q: did you like my random/thought-provoking (hopefully) questions? Would you like me to come up with more?<br>A: Why not? :) Although I can't promise an answer tonight  I think im too tired and can't really be bothered to use my brain at the moment. Im not even thinking of my answers  just letting my hands do the typing  and this is what is coming out.... :D
7869,0,0.0,Q: did you miss me?!? :-D<br>A: I MISSED YOU!!!! *Cries uncontrollably* :(
7870,0,0.0,Q: Did you watch the Winter Olympics opening ceremony?<br>A: No I didn't  I was driving. It was last night yeah?
7871,0,0.0,Q: digital clocks or... non-digital clocks? :-P<br>A: non-digital :P Analogue yeah? I think clocks can be really pretty and expressive  but digital is so literal  where is the love???? lol
7872,0,0.0,Q: dirt or sand?<br>A: Sand :) although I don't really want either lol
7873,0,0.0,Q: do &#039;dirty&#039; minds really think alike? do any minds really think alike?<br>A: Yeah  I think they do. It depends on how much you can relate to that person  there is someone out there who I think my mind relates to prettttttttttty well  and they know who they are :P
7874,0,0.0,Q: do every say/type a word wayyyy too often (like i always say.. haha and &#039;...&#039; too often)?<br>A: Did you mean  &quot;do I ever&quot;? In which case  yes I do. I type &quot;lol&quot; FAR too often! Along with &quot;lame&quot; and &quot;cool&quot;. I need to stop using these words. NEEEEEED TO STOP!!!! ITS GETTING LAME!!! COOL? ;)
7875,0,0.0,Q: Do frogs have ears?<br>A: Of course. How else do they hear?
7876,0,0.0,Q: do have any bad habits?<br>A: I bite my nails on occasion  but only if im nervous or something. Bad habits  bad habits  bad habits  ermmmmmm...I don't know if its a habit  but when I get into bed at night  I HAVE to clean the bottom of my feet and/or socks  just in case there is any dirt or anything I have picked up off of the floor. LOL  that may be more of an OCD thing  but I can't get into bed thinking that my feet may be dirty lol.
7877,0,0.0,Q: Do news reporters wear pants behind the news desk?<br>A: Of course they don't. What's the point in getting dressed? I think they all have bets on to see who wears the best underwear ;)
7878,0,0.0,Q: Do people tell you that you act older  younger  or your age?<br>A: I think I am mature for my age  but sometimes I could be spotted being idiotic  which really isn't my age. It depends on what mood im in. I get hyper pretty easily  but I won't show it unless im comfortable with the people I am around. If im with family and close friends  STUPID KELLY COMES OUT :D
7879,0,0.0,Q: Do the minutes on the movie boxes include the previews  credits  and special features  or just the movie itself?... you are going into film... after all ;-)<br>A: I am indeed  and I do actually know :) They include just the film and the ending credits. 90 minutes is considered a feature film  so anything WAYYY less  is a phoney excuse for a film :P
7880,0,0.0,Q: do u have any tattoo ?<br>A: I actually don't...yet. I want a flower/ivy thing on my foot though  something tasteful :)
7881,0,0.0,Q: do u like biscuits? mainly garry baldis ;)<br>A: Garry Baldis??? HAHA! Garibaldis? I actually eat garibaldis on a daily basis :P There is about 3 packets in my drawer :) As for biscuits  certain ones yeah. Not the crappy digestive or &quot;nice&quot; ones or anything  cool ones that contain chocolate :P
7882,0,0.0,Q: do u like me ???<br>A: Well yeah! You're awesome! Only one problem  who are you? :) <333
7883,0,0.0,Q: do u like me ?<br>A: Who are you?
7884,0,0.0,Q: do u think i am being random on twitter tonight ?<br>A: haha not at all :) Randomness is good :)
7885,0,0.0,No
7886,0,0.0,Q: do you agree that ceral is better with warm milk?<br>A: I have never had cereal with warm milk actually. Any good?
7887,0,0.0,Q: Do you also ship lousie?<br>A: YES I DO!!!! ;)
7888,0,0.0,Q: Do you beleive you can be with someone  say nothing and walk away feeling like you have had the best conversation in your life?<br>A: I don't think i have ever had that if im honest. I have had it  where you have had a conversation or moment with someone  and then everytime you meet  speak to or see them again  you expect that same 'connection' thing to happen  and when it doesn't  you are utterly disappointed :(
7889,0,0.0,Q: do you believe i magic?<br>A: I don't really no. I don't think things can be moved or changed due to someones will. If you mean magic in the sense of chemistry between 2 people  then hell yessssss :P
7890,0,0.0,Q: do you believe in any superstitions?<br>A: Umm  well I wouldn't say that I really believe in them  but I don't like to take my chances either lol. As for the stepping on cracks  or walking under a ladder  thats probably bull crap  but still  little things like &quot;swearing on someones life&quot; or smashing a mirror  I get a little creaped at :P How about you?
7891,0,0.0,Q: Do you believe in God?<br>A: Umm  I don't know what I believe really. I think there is more to life than this though. Than living  dying  the end. I just don't know what.
7892,0,0.0,Q: Do you believe in Karma and Destiny?<br>A: I would like to believe in those things  it is a really nice thought. However  there are some people who seem to get the good things happen to them constantly  no matter of how they treat others. So  No :(
7893,0,0.0,Q: Do you believe in life after death? If so  what kind? i.e. reincarnation  Heaven/Hell  something else?<br>A: I suppose this is kind of the same as my last
7894,0,0.0,Q: Do you believe in the afterlife? Reincarnation?<br>A: I do actually. Well I believe that this life cannot be the end. I think there is something after our lives  but I wouldn't know what. How about you? Any beliefs?
7895,0,0.0,Q: Do you believe that everything happens for a reason?<br>A: I wish it did  and I think that things can happen to people that make them a better person  but only because they choose to learn from their mistakes. So  I think it can happen for a reason  its all about making the most of the things that do happen :)
7896,0,0.0,Q: Do you believe that what comes around goes around?<br>A: I would like to think that yes  but unfortunately I don't think it works that way :(
7897,0,0.0,Q: Do you consider yourself a happy person?<br>A: I was  but I kind of go back and fourth. It depends on what is happening in my life at that point. I would say yes  but things can affect me really easily. Usually with other people  perhaps doing or saying something rather upsetting :(
7898,0,0.0,Q: do you crack your knuckles?<br>A: Oh God no! That creeps me out! Besides being REALLY bad for your bones  it sounds horrible :S Do you?
7899,0,0.0,Q: Do you daydream sometimes? What do you often daydream about?<br>A: I don't really day dream no  I haven't for yearssss I don't think actually :)
7900,0,0.0,Q: Do you dream often?<br>A: I don't think so. But there again  I go through phases. Sometimes it takes me weeks to have another dream  but then other times  its daily. Odd.
